State,commodity,Year,target_year,target_next_year_production,total_production,production_lag_1,production_lag_2,production_lag_3,rolling_3_mean,rolling_5_mean,yoy_pct_change,state_share_of_commodity,production_rank_in_commodity_year,years_observed_so_far,expanding_mean_to_date
MICHIGAN,Milk,1933,1934,4224000000.0,4297000000.0,4294000000.0,4217000000.0,4014000000.0,4269333333.3333335,4205500000.0,0.0006986492780624127,0.04101678089383555,7.0,4,4205500000.0
MINNESOTA,Milk,1933,1934,7482000000.0,8166000000.0,7867000000.0,7727000000.0,7590000000.0,7920000000.0,7837500000.0,0.03800686411592729,0.07794811095626276,2.0,4,7837500000.0
MISSISSIPPI,Milk,1933,1934,1308000000.0,1321000000.0,1337000000.0,1287000000.0,1212000000.0,1315000000.0,1289250000.0,-0.011967090501121914,0.012609533991332736,21.0,4,1289250000.0
MISSOURI,Milk,1933,1934,3371000000.0,3578000000.0,3650000000.0,3627000000.0,3471000000.0,3618333333.3333335,3581500000.0,-0.019726027397260273,0.03415360531490426,11.0,4,3581500000.0
MONTANA,Milk,1933,1934,731000000.0,755000000.0,746000000.0,743000000.0,793000000.0,748000000.0,759250000.0,0.012064343163538873,0.0072068116301712455,34.0,4,759250000.0
NEBRASKA,Milk,1933,1934,2929000000.0,3163000000.0,2890000000.0,2864000000.0,2806000000.0,2972333333.3333335,2930750000.0,0.09446366782006921,0.030192245279777017,13.0,4,2930750000.0
NEVADA,Milk,1933,1934,103000000.0,105000000.0,106000000.0,108000000.0,116000000.0,106333333.33333333,108750000.0,-0.009433962264150943,0.0010022718161165308,48.0,4,108750000.0
NEW HAMPSHIRE,Milk,1933,1934,380000000.0,383000000.0,387000000.0,379000000.0,382000000.0,383000000.0,382750000.0,-0.0103359173126615,0.0036559057673583935,41.0,4,382750000.0
NEW JERSEY,Milk,1933,1934,819000000.0,765000000.0,733000000.0,736000000.0,730000000.0,744666666.6666666,741000000.0,0.04365620736698499,0.00730226608884901,33.0,4,741000000.0
NEW MEXICO,Milk,1933,1934,219000000.0,230000000.0,231000000.0,228000000.0,221000000.0,229666666.66666666,227500000.0,-0.004329004329004329,0.0021954525495885913,44.0,4,227500000.0
NEW YORK,Milk,1933,1934,6983000000.0,7297000000.0,7340000000.0,7367000000.0,7068000000.0,7334666666.666667,7268000000.0,-0.005858310626702997,0.069653118497165,3.0,4,7268000000.0
NORTH CAROLINA,Milk,1933,1934,1252000000.0,1232000000.0,1226000000.0,1162000000.0,1082000000.0,1206666666.6666667,1175500000.0,0.004893964110929853,0.011759989309100627,26.0,4,1175500000.0
NORTH DAKOTA,Milk,1933,1934,1968000000.0,2278000000.0,2258000000.0,2268000000.0,2136000000.0,2268000000.0,2235000000.0,0.008857395925597875,0.02174452568679483,16.0,4,2235000000.0
OHIO,Milk,1933,1934,4301000000.0,4281000000.0,4272000000.0,4278000000.0,4117000000.0,4277000000.0,4237000000.0,0.002106741573033708,0.04086405375995113,8.0,4,4237000000.0
OKLAHOMA,Milk,1933,1934,2286000000.0,2506000000.0,2498000000.0,2366000000.0,2217000000.0,2456666666.6666665,2396750000.0,0.0032025620496397116,0.023920887344647868,15.0,4,2396750000.0
OREGON,Milk,1933,1934,1323000000.0,1256000000.0,1300000000.0,1307000000.0,1265000000.0,1287666666.6666667,1282000000.0,-0.033846153846153845,0.011989080009927263,24.0,4,1282000000.0
PENNSYLVANIA,Milk,1933,1934,4356000000.0,4299000000.0,4293000000.0,4427000000.0,4322000000.0,4339666666.666667,4335250000.0,0.001397624039133473,0.0410358717855711,6.0,4,4335250000.0
RHODE ISLAND,Milk,1933,1934,128000000.0,132000000.0,132000000.0,132000000.0,133000000.0,132000000.0,132250000.0,0.0,0.0012599988545464959,46.0,4,132250000.0
SOUTH CAROLINA,Milk,1933,1934,542000000.0,558000000.0,547000000.0,526000000.0,496000000.0,543666666.6666666,531750000.0,0.02010968921389397,0.005326358794219278,40.0,4,531750000.0
SOUTH DAKOTA,Milk,1933,1934,1668000000.0,2118000000.0,2051000000.0,2180000000.0,2197000000.0,2116333333.3333333,2136500000.0,0.03266699171136031,0.020217254347950592,17.0,4,2136500000.0
TENNESSEE,Milk,1933,1934,1712000000.0,1722000000.0,1691000000.0,1648000000.0,1592000000.0,1687000000.0,1663250000.0,0.018332347723240685,0.016437257784311106,19.0,4,1663250000.0
TEXAS,Milk,1933,1934,3738000000.0,3909000000.0,4010000000.0,3858000000.0,3655000000.0,3925666666.6666665,3858000000.0,-0.025187032418952617,0.03731314789713828,10.0,4,3858000000.0
UTAH,Milk,1933,1934,518000000.0,560000000.0,562000000.0,578000000.0,575000000.0,566666666.6666666,568750000.0,-0.0035587188612099642,0.005345449685954831,39.0,4,568750000.0
VERMONT,Milk,1933,1934,1284000000.0,1305000000.0,1339000000.0,1336000000.0,1291000000.0,1326666666.6666667,1317750000.0,-0.02539208364451083,0.012456806857448311,22.0,4,1317750000.0
VIRGINIA,Milk,1933,1934,1332000000.0,1304000000.0,1309000000.0,1324000000.0,1234000000.0,1312333333.3333333,1292750000.0,-0.0038197097020626434,0.012447261411580535,23.0,4,1292750000.0
WASHINGTON,Milk,1933,1934,1798000000.0,1685000000.0,1721000000.0,1711000000.0,1663000000.0,1705666666.6666667,1695000000.0,-0.020918070889018012,0.016084076287203375,20.0,4,1695000000.0
WEST VIRGINIA,Milk,1933,1934,806000000.0,804000000.0,814000000.0,793000000.0,731000000.0,803666666.6666666,785500000.0,-0.012285012285012284,0.007674538477692293,31.0,4,785500000.0
WISCONSIN,Milk,1933,1934,10659000000.0,10851000000.0,10992000000.0,11305000000.0,11207000000.0,11049333333.333334,11088750000.0,-0.012827510917030568,0.10357763311124263,1.0,4,11088750000.0
WYOMING,Milk,1933,1934,265000000.0,284000000.0,273000000.0,284000000.0,282000000.0,280333333.3333333,280750000.0,0.040293040293040296,0.0027109066264485214,42.0,4,280750000.0
ALABAMA,Milk,1934,1935,1232000000.0,1226000000.0,1217000000.0,1224000000.0,1167000000.0,1222333333.3333333,1193600000.0,0.007395234182415777,0.012064435500536307,27.0,5,1193600000.0
ARIZONA,Milk,1934,1935,224000000.0,225000000.0,216000000.0,200000000.0,200000000.0,213666666.66666666,207000000.0,0.041666666666666664,0.002214109288434477,44.0,5,207000000.0
ARKANSAS,Milk,1934,1935,1224000000.0,1236000000.0,1254000000.0,1251000000.0,1167000000.0,1247000000.0,1200000000.0,-0.014354066985645933,0.012162840357800062,26.0,5,1200000000.0
CALIFORNIA,Milk,1934,1935,4151000000.0,4118000000.0,4076000000.0,4118000000.0,4052000000.0,4104000000.0,4073200000.0,0.010304219823356232,0.04052312022121412,9.0,5,4073200000.0
COLORADO,Milk,1934,1935,912000000.0,1037000000.0,1076000000.0,1016000000.0,1062000000.0,1043000000.0,1055400000.0,-0.0362453531598513,0.010204583698251345,29.0,5,1055400000.0
CONNECTICUT,Milk,1934,1935,618000000.0,616000000.0,632000000.0,645000000.0,619000000.0,631000000.0,621200000.0,-0.02531645569620253,0.00606173920744728,37.0,5,621200000.0
DELAWARE,Milk,1934,1935,126000000.0,125000000.0,129000000.0,126000000.0,126000000.0,126666666.66666667,126000000.0,-0.031007751937984496,0.0012300607157969318,47.0,5,126000000.0
FLORIDA,Milk,1934,1935,290000000.0,274000000.0,263000000.0,255000000.0,251000000.0,264000000.0,256800000.0,0.04182509505703422,0.002696293089026874,42.0,5,256800000.0
GEORGIA,Milk,1934,1935,1071000000.0,1109000000.0,1116000000.0,1095000000.0,1068000000.0,1106666666.6666667,1090800000.0,-0.0062724014336917565,0.010913098670550379,28.0,5,1090800000.0
IDAHO,Milk,1934,1935,1043000000.0,1004000000.0,1056000000.0,1034000000.0,1027000000.0,1031333333.3333334,1024200000.0,-0.04924242424242424,0.009879847669280956,30.0,5,1024200000.0
ILLINOIS,Milk,1934,1935,4873000000.0,5081000000.0,5051000000.0,4880000000.0,4727000000.0,5004000000.0,4877800000.0,0.00593941793704217,0.04999950797571368,5.0,5,4877800000.0
INDIANA,Milk,1934,1935,3049000000.0,3048000000.0,3128000000.0,3112000000.0,3085000000.0,3096000000.0,3060800000.0,-0.02557544757033248,0.029993800493992383,13.0,5,3060800000.0
IOWA,Milk,1934,1935,6009000000.0,6150000000.0,6287000000.0,6046000000.0,5948000000.0,6161000000.0,6071600000.0,-0.021790997296007635,0.06051898721720904,4.0,5,6071600000.0
KANSAS,Milk,1934,1935,3075000000.0,3238000000.0,3456000000.0,3328000000.0,3215000000.0,3340666666.6666665,3259000000.0,-0.0630787037037037,0.03186349278200372,12.0,5,3259000000.0
KENTUCKY,Milk,1934,1935,1946000000.0,1904000000.0,1928000000.0,1868000000.0,1809000000.0,1900000000.0,1851400000.0,-0.012448132780082987,0.018736284823018864,17.0,5,1851400000.0
LOUISIANA,Milk,1934,1935,578000000.0,594000000.0,582000000.0,571000000.0,552000000.0,582333333.3333334,566400000.0,0.020618556701030927,0.00584524852146702,38.0,5,566400000.0
MAINE,Milk,1934,1935,632000000.0,635000000.0,639000000.0,665000000.0,663000000.0,646333333.3333334,652600000.0,-0.006259780907668232,0.006248708436248414,36.0,5,652600000.0
MARYLAND,Milk,1934,1935,772000000.0,769000000.0,770000000.0,765000000.0,770000000.0,768000000.0,765200000.0,-0.0012987012987012987,0.007567333523582724,33.0,5,765200000.0
MASSACHUSETTS,Milk,1934,1935,767000000.0,747000000.0,742000000.0,742000000.0,755000000.0,743666666.6666666,750600000.0,0.006738544474393531,0.007350842837602464,34.0,5,750600000.0
MICHIGAN,Milk,1934,1935,4257000000.0,4224000000.0,4297000000.0,4294000000.0,4217000000.0,4271666666.6666665,4209200000.0,-0.01698859669536886,0.04156621170820992,8.0,5,4209200000.0
MINNESOTA,Milk,1934,1935,7384000000.0,7482000000.0,8166000000.0,7867000000.0,7727000000.0,7838333333.333333,7766400000.0,-0.08376193975018369,0.07362651420474114,2.0,5,7766400000.0
MISSISSIPPI,Milk,1934,1935,1299000000.0,1308000000.0,1321000000.0,1337000000.0,1287000000.0,1322000000.0,1293000000.0,-0.00984102952308857,0.012871355330099093,23.0,5,1293000000.0
MISSOURI,Milk,1934,1935,3363000000.0,3371000000.0,3578000000.0,3650000000.0,3627000000.0,3533000000.0,3539400000.0,-0.057853549468977084,0.033172277383611656,11.0,5,3539400000.0
MONTANA,Milk,1934,1935,693000000.0,731000000.0,755000000.0,746000000.0,743000000.0,744000000.0,753600000.0,-0.031788079470198675,0.007193395065980457,35.0,5,753600000.0
NEBRASKA,Milk,1934,1935,2689000000.0,2929000000.0,3163000000.0,2890000000.0,2864000000.0,2994000000.0,2930400000.0,-0.07398039835599114,0.028822782692553704,14.0,5,2930400000.0
NEVADA,Milk,1934,1935,106000000.0,103000000.0,105000000.0,106000000.0,108000000.0,104666666.66666667,107600000.0,-0.01904761904761905,0.0010135700298166718,48.0,5,107600000.0
NEW HAMPSHIRE,Milk,1934,1935,378000000.0,380000000.0,383000000.0,387000000.0,379000000.0,383333333.3333333,382200000.0,-0.007832898172323759,0.0037393845760226724,41.0,5,382200000.0
NEW JERSEY,Milk,1934,1935,858000000.0,819000000.0,765000000.0,733000000.0,736000000.0,772333333.3333334,756600000.0,0.07058823529411765,0.008059357809901496,31.0,5,756600000.0
NEW MEXICO,Milk,1934,1935,231000000.0,219000000.0,230000000.0,231000000.0,228000000.0,226666666.66666666,225800000.0,-0.04782608695652174,0.0021550663740762246,45.0,5,225800000.0
NEW YORK,Milk,1934,1935,6874000000.0,6983000000.0,7297000000.0,7340000000.0,7367000000.0,7206666666.666667,7211000000.0,-0.04303138276003837,0.0687161118272798,3.0,5,7211000000.0
NORTH CAROLINA,Milk,1934,1935,1245000000.0,1252000000.0,1232000000.0,1226000000.0,1162000000.0,1236666666.6666667,1190800000.0,0.016233766233766232,0.012320288129422069,25.0,5,1190800000.0
NORTH DAKOTA,Milk,1934,1935,1951000000.0,1968000000.0,2278000000.0,2258000000.0,2268000000.0,2168000000.0,2181600000.0,-0.1360842844600527,0.019366075909506893,16.0,5,2181600000.0
OHIO,Milk,1934,1935,4356000000.0,4301000000.0,4281000000.0,4272000000.0,4278000000.0,4284666666.6666665,4249800000.0,0.00467180565288484,0.042323929109140825,7.0,5,4249800000.0
OKLAHOMA,Milk,1934,1935,2275000000.0,2286000000.0,2506000000.0,2498000000.0,2366000000.0,2430000000.0,2374600000.0,-0.08778930566640064,0.02249535037049429,15.0,5,2374600000.0
OREGON,Milk,1934,1935,1329000000.0,1323000000.0,1256000000.0,1300000000.0,1307000000.0,1293000000.0,1290200000.0,0.05334394904458599,0.013018962615994726,22.0,5,1290200000.0
PENNSYLVANIA,Milk,1934,1935,4472000000.0,4356000000.0,4299000000.0,4293000000.0,4427000000.0,4316000000.0,4339400000.0,0.013258897418004187,0.04286515582409148,6.0,5,4339400000.0
RHODE ISLAND,Milk,1934,1935,132000000.0,128000000.0,132000000.0,132000000.0,132000000.0,130666666.66666667,131400000.0,-0.030303030303030304,0.0012595821729760581,46.0,5,131400000.0
SOUTH CAROLINA,Milk,1934,1935,538000000.0,542000000.0,558000000.0,547000000.0,526000000.0,549000000.0,533800000.0,-0.02867383512544803,0.005333543263695496,39.0,5,533800000.0
SOUTH DAKOTA,Milk,1934,1935,1603000000.0,1668000000.0,2118000000.0,2051000000.0,2180000000.0,1945666666.6666667,2042800000.0,-0.21246458923512748,0.016413930191594258,20.0,5,2042800000.0
TENNESSEE,Milk,1934,1935,1754000000.0,1712000000.0,1722000000.0,1691000000.0,1648000000.0,1708333333.3333333,1673000000.0,-0.005807200929152149,0.01684691156355478,19.0,5,1673000000.0
TEXAS,Milk,1934,1935,3741000000.0,3738000000.0,3909000000.0,4010000000.0,3858000000.0,3885666666.6666665,3834000000.0,-0.043745203376822715,0.03678373564519145,10.0,5,3834000000.0
UTAH,Milk,1934,1935,494000000.0,518000000.0,560000000.0,562000000.0,578000000.0,546666666.6666666,558600000.0,-0.075,0.005097371606262485,40.0,5,558600000.0
VERMONT,Milk,1934,1935,1341000000.0,1284000000.0,1305000000.0,1339000000.0,1336000000.0,1309333333.3333333,1311000000.0,-0.016091954022988506,0.012635183672666082,24.0,5,1311000000.0
VIRGINIA,Milk,1934,1935,1362000000.0,1332000000.0,1304000000.0,1309000000.0,1324000000.0,1315000000.0,1300600000.0,0.02147239263803681,0.013107526987532104,21.0,5,1300600000.0
WASHINGTON,Milk,1934,1935,1866000000.0,1798000000.0,1685000000.0,1721000000.0,1711000000.0,1734666666.6666667,1715600000.0,0.06706231454005934,0.017693193336023066,18.0,5,1715600000.0
WEST VIRGINIA,Milk,1934,1935,838000000.0,806000000.0,804000000.0,814000000.0,793000000.0,808000000.0,789600000.0,0.0024875621890547263,0.007931431495458616,32.0,5,789600000.0
WISCONSIN,Milk,1934,1935,10921000000.0,10659000000.0,10851000000.0,10992000000.0,11305000000.0,10834000000.0,11002800000.0,-0.017694221730716064,0.10488973735743597,1.0,5,11002800000.0
WYOMING,Milk,1934,1935,263000000.0,265000000.0,284000000.0,273000000.0,284000000.0,274000000.0,277600000.0,-0.06690140845070422,0.0026077287174894955,43.0,5,277600000.0
ALABAMA,Milk,1935,1936,1203000000.0,1232000000.0,1226000000.0,1217000000.0,1224000000.0,1225000000.0,1213200000.0,0.004893964110929853,0.012173311595276914,26.0,6,1200000000.0
ARIZONA,Milk,1935,1936,228000000.0,224000000.0,225000000.0,216000000.0,200000000.0,221666666.66666666,213000000.0,-0.0044444444444444444,0.002213329380959439,45.0,6,209833333.33333334
ARKANSAS,Milk,1935,1936,1235000000.0,1224000000.0,1236000000.0,1254000000.0,1251000000.0,1238000000.0,1226400000.0,-0.009708737864077669,0.012094264117385504,27.0,6,1204000000.0
CALIFORNIA,Milk,1935,1936,4218000000.0,4151000000.0,4118000000.0,4076000000.0,4118000000.0,4115000000.0,4103000000.0,0.008013598834385623,0.0410157600909046,9.0,6,4086166666.6666665
COLORADO,Milk,1935,1936,974000000.0,912000000.0,1037000000.0,1076000000.0,1016000000.0,1008333333.3333334,1020600000.0,-0.12054001928640308,0.009011412479620572,30.0,6,1031500000.0
CONNECTICUT,Milk,1935,1936,625000000.0,618000000.0,616000000.0,632000000.0,645000000.0,622000000.0,626000000.0,0.003246753246753247,0.006106417667111308,37.0,6,620666666.6666666
DELAWARE,Milk,1935,1936,130000000.0,126000000.0,125000000.0,129000000.0,126000000.0,126666666.66666667,126400000.0,0.008,0.0012449977767896843,47.0,6,126000000.0
FLORIDA,Milk,1935,1936,321000000.0,290000000.0,274000000.0,263000000.0,255000000.0,275666666.6666667,266600000.0,0.058394160583941604,0.002865471073563559,42.0,6,262333333.33333334
GEORGIA,Milk,1935,1936,1054000000.0,1071000000.0,1109000000.0,1116000000.0,1095000000.0,1098666666.6666667,1091800000.0,-0.034265103697024346,0.010582481102712317,28.0,6,1087500000.0
IDAHO,Milk,1935,1936,1071000000.0,1043000000.0,1004000000.0,1056000000.0,1034000000.0,1034333333.3333334,1032800000.0,0.03884462151394422,0.010305814930092387,29.0,6,1027333333.3333334
ILLINOIS,Milk,1935,1936,4814000000.0,4873000000.0,5081000000.0,5051000000.0,4880000000.0,5001666666.666667,4922400000.0,-0.040936823459948826,0.04814979497060422,5.0,6,4877000000.0
INDIANA,Milk,1935,1936,3013000000.0,3049000000.0,3048000000.0,3128000000.0,3112000000.0,3075000000.0,3084400000.0,0.00032808398950131233,0.030126970011363077,13.0,6,3058833333.3333335
IOWA,Milk,1935,1936,6052000000.0,6009000000.0,6150000000.0,6287000000.0,6046000000.0,6148666666.666667,6088000000.0,-0.022926829268292682,0.05937453683118423,4.0,6,6061166666.666667
KANSAS,Milk,1935,1936,2861000000.0,3075000000.0,3238000000.0,3456000000.0,3328000000.0,3256333333.3333335,3262400000.0,-0.05033971587399629,0.030383874314510152,12.0,6,3228333333.3333335
KENTUCKY,Milk,1935,1936,1845000000.0,1946000000.0,1904000000.0,1928000000.0,1868000000.0,1926000000.0,1891000000.0,0.022058823529411766,0.019228298997085124,17.0,6,1867166666.6666667
LOUISIANA,Milk,1935,1936,588000000.0,578000000.0,594000000.0,582000000.0,571000000.0,584666666.6666666,575400000.0,-0.026936026936026935,0.0057111802776542665,38.0,6,568333333.3333334
MAINE,Milk,1935,1936,626000000.0,632000000.0,635000000.0,639000000.0,665000000.0,635333333.3333334,646800000.0,-0.004724409448818898,0.006244750753421274,36.0,6,649166666.6666666
MARYLAND,Milk,1935,1936,784000000.0,772000000.0,769000000.0,770000000.0,765000000.0,770333333.3333334,769200000.0,0.0039011703511053317,0.007628081616520923,33.0,6,766333333.3333334
MASSACHUSETTS,Milk,1935,1936,770000000.0,767000000.0,747000000.0,742000000.0,742000000.0,752000000.0,750600000.0,0.02677376171352075,0.007578676942838793,34.0,6,753333333.3333334
MICHIGAN,Milk,1935,1936,4465000000.0,4257000000.0,4224000000.0,4297000000.0,4294000000.0,4259333333.3333335,4257800000.0,0.0078125,0.04206313917296576,8.0,6,4217166666.6666665
MINNESOTA,Milk,1935,1936,7745000000.0,7384000000.0,7482000000.0,8166000000.0,7867000000.0,7677333333.333333,7725200000.0,-0.01309810211173483,0.07296082209377007,2.0,6,7702666666.666667
MISSISSIPPI,Milk,1935,1936,1303000000.0,1299000000.0,1308000000.0,1321000000.0,1337000000.0,1309333333.3333333,1310400000.0,-0.006880733944954129,0.01283533422261746,24.0,6,1294000000.0
MISSOURI,Milk,1935,1936,3014000000.0,3363000000.0,3371000000.0,3578000000.0,3650000000.0,3437333333.3333335,3517800000.0,-0.002373183031741323,0.03322958351860086,11.0,6,3510000000.0
MONTANA,Milk,1935,1936,649000000.0,693000000.0,731000000.0,755000000.0,746000000.0,726333333.3333334,733600000.0,-0.05198358413132695,0.006847487772343263,35.0,6,743500000.0
NEBRASKA,Milk,1935,1936,2623000000.0,2689000000.0,2929000000.0,3163000000.0,2890000000.0,2927000000.0,2907000000.0,-0.08193922840559918,0.026569833506249693,14.0,6,2890166666.6666665
NEVADA,Milk,1935,1936,108000000.0,106000000.0,103000000.0,105000000.0,106000000.0,104666666.66666667,105600000.0,0.02912621359223301,0.001047379082061163,48.0,6,107333333.33333333
NEW HAMPSHIRE,Milk,1935,1936,372000000.0,378000000.0,380000000.0,383000000.0,387000000.0,380333333.3333333,381400000.0,-0.005263157894736842,0.003734993330369053,41.0,6,381500000.0
NEW JERSEY,Milk,1935,1936,874000000.0,858000000.0,819000000.0,765000000.0,733000000.0,814000000.0,782200000.0,0.047619047619047616,0.008477842003853564,31.0,6,773500000.0
NEW MEXICO,Milk,1935,1936,244000000.0,231000000.0,219000000.0,230000000.0,231000000.0,226666666.66666666,227800000.0,0.0547945205479452,0.002282495924114421,44.0,6,226666666.66666666
NEW YORK,Milk,1935,1936,7128000000.0,6874000000.0,6983000000.0,7297000000.0,7340000000.0,7051333333.333333,7172200000.0,-0.015609336961191465,0.06792154537819278,3.0,6,7154833333.333333
NORTH CAROLINA,Milk,1935,1936,1274000000.0,1245000000.0,1252000000.0,1232000000.0,1226000000.0,1243000000.0,1223400000.0,-0.005591054313099041,0.012301763746850452,25.0,6,1199833333.3333333
NORTH DAKOTA,Milk,1935,1936,1919000000.0,1951000000.0,1968000000.0,2278000000.0,2258000000.0,2065666666.6666667,2144600000.0,-0.008638211382113821,0.019277703670767254,16.0,6,2143166666.6666667
OHIO,Milk,1935,1936,4389000000.0,4356000000.0,4301000000.0,4281000000.0,4272000000.0,4312666666.666667,4297600000.0,0.01278772378516624,0.04304135171187194,7.0,6,4267500000.0
OKLAHOMA,Milk,1935,1936,2186000000.0,2275000000.0,2286000000.0,2506000000.0,2498000000.0,2355666666.6666665,2386200000.0,-0.004811898512685914,0.0224791265253693,15.0,6,2358000000.0
OREGON,Milk,1935,1936,1333000000.0,1329000000.0,1323000000.0,1256000000.0,1300000000.0,1302666666.6666667,1303000000.0,0.0045351473922902496,0.013131762264710242,23.0,6,1296666666.6666667
PENNSYLVANIA,Milk,1935,1936,4532000000.0,4472000000.0,4356000000.0,4299000000.0,4293000000.0,4375666666.666667,4369400000.0,0.02662993572084481,0.04418754014129737,6.0,6,4361500000.0
